Structure	acname	activity
CN(C(=O)c1ccc(OCC2CC2)cc1)[C@@H]1Cc2ccc(CN3CCC3)cc2C1	IC50	9.10598035665194
CN(C(=O)c1ccc(OCC2CC2)cn1)[C@@H]1Cc2ccc(CN3CCCCC3)cc2C1	IC50	8.628124752123519
CN(C(=O)c1ccc(OCC2CC2)cc1)[C@@H]1Cc2ccc(CN3CCCCCC3)cc2C1	IC50	8.881036624833582
CN(C(=O)c1ccc(OCC2CC2)cc1)[C@@H]1Cc2ccc(CN3CC[C@H](O)C3)cc2C1	IC50	9.070578429601024
CN(C(=O)c1ccc(OCC2CC2)cc1)[C@@H]1Cc2ccc(CNCC3CCOCC3)cc2C1	IC50	9.003326202591856
COCCCNCc1ccc2c(c1)C[C@H](N(C)C(=O)c1ccc(OCC3CC3)cc1)C2	IC50	9.053336623166517
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1	Ki	11.421258276444405
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](N)C2)C1	Ki	9.878014756563097
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCCCc3ccccc3)C2)C1	Ki	11.535989404568781
CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(CCCc2ccccc2)C1	IC50	10.381523353479128
CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCNC1	IC50	10.4482147279778
Cn1c(=O)c(C#N)c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21	IC50	10.637456727616328
Cn1c(=O)c(C#N)c(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21	IC50	11.330603908176274
Cn1c(=O)c(C(=O)N2CCCC2)c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21	IC50	11.042921835724492
COC(=O)c1c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n(C)c1=O	IC50	9.24079957946089
Cn1c(=O)cc(NC2CCN(C/C=C/c3ccccc3)CC2)c2cc(Cl)ccc21	IC50	11.512925464970229
Cn1c(=O)cc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc21	IC50	12.206072645530174
Cn1c(=O)nc(NC2CCN(Cc3ccc4ncccc4c3)CC2)c2cc(Cl)ccc21	IC50	11.330603908176274
Cn1c(=O)cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(OC(F)F)ccc21	IC50	12.206072645530174
COc1ccc2c(c1)c(NC1CCN(Cc3ccc4c(c3)OCO4)CC1)cc(=O)n2C	IC50	12.716898269296165
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4cccc(Cl)c4)cc3=O)cc21	IC50	9.53884443894822
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4cc(C(F)(F)F)cs4)cc3=O)cc21	IC50	10.982297213908058
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4cc(Cl)cs4)cc3=O)cc21	IC50	10.92513880006811
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cc4)cc3=O)cc21	IC50	10.770988120240851
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc21	IC50	10.48330604778907
Cn1c(C2CCC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc21	IC50	8.468403027246806
Cn1c(C2CCCC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc21	IC50	7.6842840684811335
Cn1c(CC2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc21	IC50	8.87386813535497
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(C(F)(F)F)s4)cc3=O)cc21	IC50	10.92513880006811
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)s4)cc3=O)cc21	IC50	10.637456727616328
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cc21	IC50	10.054310442270712
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccccc4Cl)cc3=O)cc21	IC50	8.87386813535497
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4cccs4)cc3=O)cc21	IC50	9.028018815182229
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(C(F)(F)F)c4)cc3=O)cc21	IC50	10.4482147279778
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4csc(Cl)c4)cc3=O)cc21	IC50	11.585496157805064
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccsc4)cc3=O)cc21	IC50	10.4482147279778
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(Cl)cn4)cc3=O)cc21	IC50	9.965362956254216
Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ncc(Cl)cn4)cc3=O)cc21	IC50	7.013115794639964
Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1	IC50	8.069307367424122
CN1CCC(Oc2ccc(-n3ccc(OCc4ccccc4)cc3=O)cc2)C1	IC50	10.92513880006811
CN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C=O)c3)cc2)CC1	IC50	12.110762465725848
CN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccnc3)cc2)CC1	IC50	12.684108446473173
CN1CCC(CNC(=O)Nc2ccccc2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	IC50	13.027053197600004
CN1CCC(C2c3ccc(-c4cccc(C#N)c4)cc3CCN2CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1	Ki	10.724468104605958
CN1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1	Ki	10.177924398237888
CN1CCc2ccc(C(=O)CCC(=O)N3CCC(c4ccc(Cl)cc4)CC3)cc2CC1	IC50	10.41431317630212
CN1CCc2ccc(C(=O)CCCN3CCC(c4ccc(Cl)cc4)CC3)cc2CC1	IC50	10.289150033348113
CN1CCCC1c1ccc2c(c1)C[C@H](N(C)C(=O)c1ccc(OCC3CC3)cn1)C2	IC50	6.779362064213738
CN1CCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	IC50	11.330603908176274
CN1CCCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	IC50	10.92513880006811
COc1ccc(/C=C2\SC(N3CCN(C)CC3)=NC2=O)cc1OC	Ki	10.4482147279778
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1	IC50	10.334270468628581
CN1CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2F)CC1	IC50	9.282911064811017
CN1CCN(CC2=Cc3ccc(NC(=O)c4ccc(-c5ccc(Cl)cc5)cc4)cc3CC2)CC1	IC50	12.147803737406198
CN1CCN(Cc2ccc3cc(-n4cnc5cc(-c6ccc(Cl)cc6)sc5c4=O)ccc3n2)CC1	IC50	12.684108446473173
CN1CCN(CC2CNc3cc(-n4cnc5cc(-c6ccc(Cl)cc6)sc5c4=O)ccc3O2)CC1	IC50	12.562747589468906
CN1CCN(CCCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1	Ki	13.027053197600004
CN1CCN(CCCN(c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1	IC50	13.027053197600004
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@@H]3C2)CC1	IC50	10.770988120240851
CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(CO)c4)C[C@@H]3C2)CC1	IC50	9.552830680922959
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(N)c4)C[C@H]23)CC1	Ki	11.512925464970229
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(OC(F)(F)F)c4)C[C@H]23)CC1	Ki	10.4482147279778
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4ccc(OC(F)(F)F)cc4)C[C@H]23)CC1	Ki	11.250561200502737
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4ccccc4)C[C@H]23)CC1	Ki	11.62945928122618
CN1CCN(CCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1	Ki	10.41431317630212
CNC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1	Ki	8.617013526698448
CNC1CCN(c2ccc(N3Cc4cn(-c5ccc(Cl)cc5)nc4C3=O)cc2)C1	Ki	14.038654109278484
CNC1CCN(c2ccc(-n3cnn4cc(-c5ccc(Cl)cc5)cc4c3=O)cn2)C1	Ki	15.01948336229021
CN[C@@H]1CCN(C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1	Ki	9.832097556449455
CN[C@@H]1CCN(c2ccc(N3Cc4cn(-c5ccc(Cl)cc5)nc4C3=O)cn2)C1	Ki	13.553146293496782
CN[C@H]1CCN(c2ccc(N3Cc4cn(-c5ccc(Cl)cc5)nc4C3=O)cn2)C1	IC50	8.330713624473619
COc1ccc(-n2cnn3nc(-c4ccc(Cl)cc4)cc3c2=O)cc1OC	Ki	9.152071463852208
COc1ccc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)cc1OC	Ki	11.736069016284437
COc1ccc(-n2cnn3cc(-c4ccc(Cl)cc4)nc3c2=O)cc1OC	Ki	9.34960243930969
COc1cc2oc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)c2cc1F	IC50	13.122363377404328
COc1cc(CCNC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)ccc1CN1CCCC1	IC50	12.02375108873622
COc1cc(N2C(=O)c3ccc(Nc4ccccc4)cc3C2=O)ccc1OCCN1CCCC1	Ki	11.052341057640984
COc1cc(N2C(=O)c3ccc(Oc4ccccc4)cc3C2=O)ccc1OCCN1CCCC1	Ki	10.822281414628401
COc1cc(N2C(=O)c3ccc(Sc4ccccc4)cc3C2=O)ccc1OCCN1CCCC1	Ki	10.361720726182948
COc1cc(-n2nnc3cc(-c4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1	Ki	10.591846216364276
COc1cc(-n2nnc3cc(Oc4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1	Ki	9.440634427319234
COc1cc(-n2nnc3ccc(Oc4ccccc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	10.131392420952048
COc1cc(-n2ccc(-c3ccc(OC(F)(F)F)cc3)cc2=O)ccc1OCCO	Ki	12.716898269296165
COc1cc(-n2cnc3ccc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	6.907755278982137
COc1cc(-n2cnc3ccc(Oc4ccccc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	8.059040761029067
COc1cc(-n2cnc3sc(-c4ccccc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	7.13801156593355
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)ccc3c2=O)ccc1OCCN1CCCC1	IC50	11.973374881411152
COc1cc(-n2cnc3cc(-c4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1	Ki	10.822281414628401
COc1cc(-n2cnc3cc(Oc4ccccc4)ccc3c2=O)ccc1OCCN1CCCC1	Ki	9.901090427936406
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)CC(F)(F)C1	Ki	11.43365228407572
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(OP(=O)(O)O)CC(F)(F)C1	Ki	5.836171662701947
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)CCC1	Ki	11.533128172287748
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)CCCC1	Ki	11.33897215784679
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)CCOCC1	Ki	11.399596779663225
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)COC1	Ki	11.652187532303737
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1	IC50	11.705224632989456
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1	Ki	10.92513880006811
COc1cc(-n2cnc3cc(-c4ccc(F)cc4)sc3c2=O)ccc1OCCN1CCCC1	IC50	13.585192802902064
COc1cc(-n2cnc3cc(-c4ccccc4)sc3c2=O)ccc1OCCN1CCCC1	IC50	13.124866507622448
COc1cc(-n2cnc3nc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1	IC50	12.664305819176993
COc1cc(-n2cnn3nc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCC(O)C1CC1	Ki	11.250561200502737
COc1cc(-n2cnn3nc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	14.508657738524219
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)ccc1N1CC[C@@H](O)C1	Ki	12.267948049248261
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)ccc1N1C[C@@H](O)[C@@H](O)C1	IC50	5.298317366548036
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCC(O)C1CC1	IC50	8.111728083308073
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCC1(O)CC(F)(F)C1	Ki	12.480509491231935
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)cc3c2=O)ccc1OCCN1CCCC1	Ki	14.73180128983843
COc1cc(-n2cnn3cc(-c4ccc(Cl)cn4)cc3c2=O)ccc1N1CC[C@@H](O)C1	Ki	11.553747459490484
COc1cc(-n2cnn3cc(-c4ccc(Cl)cn4)cc3c2=O)ccc1OCC(O)C1CC1	Ki	11.330603908176274
COc1cc(-n2cnn3cc(-c4ccc(Cl)cn4)cc3c2=O)ccc1OCC1(O)CC(F)(F)C1	Ki	11.943708381062683
COc1cc(-n2cnn3cc(-c4ccc(Cl)cn4)cc3c2=O)ccc1OC[C@H](O)C1CC1	Ki	11.330603908176274
COc1cc(-n2cnn3cc(-c4ncc(Cl)cn4)cc3c2=O)ccc1OCC(O)C1CC1	Ki	11.107460356862065
COc1cc(-n2cnn3cc(-c4ncc(Cl)cn4)cc3c2=O)ccc1OCC1(O)CC(F)(F)C1	Ki	11.748647798491298
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)nc3c2=O)ccc1OCC(O)C1CC1	Ki	10.92513880006811
COc1cc(-n2cnn3cc(-c4ccc(Cl)cc4)nc3c2=O)ccc1OCCN1CCCC1	Ki	12.859999112936837
COc1cc(N2CC(=O)N(c3ccc(-c4ccccc4)cc3)C2=O)ccc1OCCN1CCCC1	Ki	7.787232037733576
COc1cc(N2CC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)ccc1OCCN1CCCC1	Ki	8.715644130140076
COc1cc(N2Cc3ccc(-c4cccc(Cl)c4)nc3C2=O)ccc1OCCN1CCCC1	IC50	5.176099733823787
COc1cc(N2Cc3ccc(-c4ccc(C#N)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	4.605170185988091
COc1cc(N2Cc3ccc(-c4ccc(C(F)(F)F)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	7.523941418405954
C=Cc1ccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)cc1	IC50	8.947976107508692
COc1cc(N2Cc3ccc(-c4ccc(Cl)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	7.728735831051967
COc1cc(N2Cc3ccc(-c4ccc(F)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	5.7763531674910364
COc1cc(N2Cc3ccc(-c4ccccc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	4.605170185988091
COc1cc(N2Cc3ccc(-c4ccccc4Cl)nc3C2=O)ccc1OCCN1CCCC1	IC50	7.5810998322459024
COc1cc(N2Cc3ccc(-c4ccccc4F)nc3C2=O)ccc1OCCN1CCCC1	IC50	5.4894778720091955
COc1cc(N2Cc3cn(-c4ccc(Cl)cc4)nc3C2=O)ccc1N1CC[C@@H](O)C1	Ki	11.855415773917004
COc1cc(N2Cc3cn(-c4ccc(Cl)cc4)nc3C2=O)ccc1N1C[C@H](O)[C@@H](O)C1	Ki	11.417615285165903
COc1cc(N2Cc3cn(-c4ccc(Cl)cc4)nc3C2=O)ccc1OCCN1CCCC1	IC50	5.7903212360734395
COc1cc(N2Cc3cn(-c4ccc(Cl)cc4)nc3C2=O)ccc1OC[C@H](O)C1CC1	Ki	11.618285980628055
COc1cc(N2Cc3nn(-c4ccc(Cl)cc4)cc3C2=O)ccc1OC[C@H](O)C1CC1	Ki	10.101938491259967
COc1cc(N2Cc3nn(-c4ccc(Cl)cc4)nc3C2=O)ccc1OCC(O)C1CC1	Ki	9.09701168666918
COc1cc(N2Cc3nn(-c4ccc(Cl)cc4)nc3C2=O)ccc1OCCN1CCCC1	Ki	12.98260143502917
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN1CCCC1	Ki	10.361720726182948
COc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12	IC50	9.115030192171858
COc1cc(N[C@H]2CCC[C@H](NCc3ccsc3)C2)nc2ccc(F)cc12	IC50	9.315700887634009
COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1	IC50	12.02375108873622
COc1ccc2oc(=O)cc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1	IC50	13.122363377404328
COc1ccc(-c2cc3ncn(-c4ccc(OCCN5CCCC5)c(OC)c4)c(=O)c3s2)cc1	IC50	13.815510557964274
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN3CCCC3)=C4)cc2)cc1	IC50	12.507177738314095
COc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)cc2)cc1	IC50	12.507177738314095
COc1ccc(-c2ccc(C#Cc3ccc(OCCN4CCCC4)cc3)nc2)cc1	IC50	10.819778284410283
COc1ccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)cc1	IC50	7.986564940354067
COc1ccc(-c2ccc(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)cn2)cc1	IC50	10.557414019942792
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1	IC50	11.042921835724492
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1	IC50	11.176453228349015
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1	IC50	12.02375108873622
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1	IC50	11.417615285165903
COc1ccc(C2CCN(C(=O)Nc3ccc4cc(CN5CCCC5)cnc4c3)CC2)cc1	IC50	9.944309547056383
COc1ccc(COc2ccn(-c3ccc(OCCN4CCCC4)cc3)c(=O)c2)cc1	IC50	11.86960040890896
COc1ccc(-n2ccc(CN3CCC(NC(=O)COc4cccc(Cl)c4)CC3)c2)cc1	IC50	9.315700887634009
COc1ccc(OCC(=O)Nc2ccc3c(c2)C(=O)NC3=O)cc1	IC50	3.1279616570175706
COc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C3C2CCN(C3CCCC3)CC2)c1	Ki	9.261633666363734
COc1cccc(-c2ccc(C3(NCC(=O)Nc4ccc(F)c(Cl)c4)CCN(C4CCCC4)CC3)cc2)c1	Ki	9.47170513611059
COc1cccc(-c2ccc3c(n2)C(=O)N(c2ccc(OCCN4CCCC4)c(OC)c2)C3)c1	IC50	6.209620556911153
COc1cccc(NC(=O)N(CCN2CC[C@@H](O)C2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)c1	Ki	7.893932138320459
COc1cc(N2Cc3ccc(-c4ccccc4OC)nc3C2=O)ccc1OCCN1CCCC1	IC50	4.946253035166987
COc1ccccc1C1CC(c2ccc(Cl)cc2)Nc2ncnn21	IC50	3.7096945938278565
COc1ccccc1CN1CCC(C2c3ccc(-c4cccc(C#N)c4)cc3CCN2CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1	Ki	11.042921835724492
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1	IC50	10.871071578797833
COCCN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	IC50	14.707108677248058
CS(=O)(=O)N1CCC(CCC(=O)Nc2ccc(F)c(F)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1	Ki	8.568486485803788
CS(=O)(=O)N1CCC(C2c3ccc(-c4cccc(C#N)c4)cc3CCN2CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1	Ki	7.23904098891605
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1	Ki	10.557414019942792
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1	Ki	12.129111604394046
CS(=O)(=O)N1CCC(CN(C(=O)Nc2cccc(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1	Ki	11.543384672454938
CS(=O)(=O)N1CCC2(CC1)c1ccc(-c3cccc(C#N)c3)cc1CCN2CC(=O)Nc1cc(Cl)cc(Cl)c1	Ki	6.907755278982137
CC(C)N(CCN(C(=O)Nc1cc(Cl)nc(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)[C@@H](C)CO	Ki	13.345506928718539
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3(C(=O)O)CCCCC3)C[C@@H]21	IC50	14.038654109278486
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCC3(C(=O)O)CCOCC3)C[C@@H]21	IC50	11.618285980628055
C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCN3CCOCC3=O)C[C@@H]21	IC50	11.86960040890896
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@@H](C)O	Ki	11.564218759357779
C[C@@H]1CN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cnc(CN)s4)CC23)[C@@H](C)CN1	Ki	10.871071578797833
C[C@@H]1CN(CCCN(C(=O)Nc2cc(Cl)nc(Cl)c2)[C@@H]2CC[C@]3(c4cnc(CN)s4)CC23)[C@@H](C)CN1	Ki	11.242898327757167
C[C@@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@@H]2CCN(CCN3CCOCC3)C[C@H]21	IC50	7.195437351433918
